267697,7442,10,0
267698,7443,2,None
267699,7443,1,None
267700,7443,3,2 Soul
267701,7443,4,Climax
267702,7443,5,Red
267703,7443,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your Characters gain +2 Soul.
267704,7443,7,0
267705,7443,8,0
267706,7443,9,0
267707,7443,10,0
267708,7444,2,メロンパン (Melon Bread)
267709,7444,1,炎 (Flame)
267710,7444,3,Soul
267711,7444,4,Character
267712,7444,5,Yellow
267713,7444,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, choose 1 of your other <<Flame>> Characters. That Character gains +2000 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from hand to the Waiting Room]"
267714,7444,7,2
267715,7444,8,2
267716,7444,9,2
267717,7444,10,7000
267718,7445,2,メロンパン (Melon Bread)
267719,7445,1,炎 (Flame)
267720,7445,3,None
267721,7445,4,Character
267722,7445,5,Yellow
267723,7445,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [Discard a card from hand to the Waiting Room, Put this in the Waiting Room] At the beginning of your Climax Phase, you may pay cost. If so, choose a ""Shana, Spiral of Struggles"" in your Waiting Room and put it in the Slot this was in."
267724,7445,7,0
267725,7445,8,1
267726,7445,9,0
267727,7445,10,2500
267728,7446,2,動物 (Animal)
267729,7446,1,愛 (Love)
267730,7446,3,None
267731,7446,4,Character
267732,7446,5,Yellow
267733,7446,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 This cannot be Reversed by your Opponent's Characters' \b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 effects.
267734,7446,7,0
267735,7446,8,1
267736,7446,9,0
267737,7446,10,2500
267738,7447,2,None
267739,7447,1,愛 (Love)
267740,7447,3,None
267741,7447,4,Character
267742,7447,5,Yellow
267743,7447,6,--None--
267744,7447,7,0
267745,7447,8,1
267746,7447,9,0
267747,7447,10,3000
267748,7448,2,None
267749,7448,1,愛 (Love)
267750,7448,3,None
267751,7448,4,Character
267752,7448,5,Yellow
267753,7448,6,"\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Counter] \b SUPPORT 1500, Level 1 \b0 [Discard this card from hand to Waiting Room]"
267754,7448,7,0
267755,7448,8,1
267756,7448,9,1
267757,7448,10,1500
267758,7449,2,武器 (Weapon)
267759,7449,1,炎 (Flame)
267760,7449,3,None
267761,7449,4,Character
267762,7449,5,Red
267763,7449,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, choose 1 of your other <<Flame>> Characters. That Character gains +500 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b BOND \b0/""'Persona' Equipped, Wilhelmina"" [(1)]"
267764,7449,7,0
267765,7449,8,1
267766,7449,9,0
267767,7449,10,500
267768,7450,2,本 (Book)
267769,7450,1,炎 (Flame)
267770,7450,3,None
267771,7450,4,Character
267772,7450,5,Red
267773,7450,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, choose 1 of your <<Flame>> Characters. That Character gains +1500 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] Put the top card of your Opponent's Deck in the Waiting Room, and choose a card in your Opponent's Waiting Room on top of the Deck."
267774,7450,7,0
267775,7450,8,1
267776,7450,9,0
267777,7450,10,1500
267778,7451,2,武器 (Weapon)
267779,7451,1,炎 (Flame)
267780,7451,3,None
267781,7451,4,Character
267782,7451,5,Red
267783,7451,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b EXPERIENCE \b0 If the sum of Levels of cards in your Level Zone is 2 or higher, all your other <<Flame>> Characters gain +500 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a card from hand to the Waiting Room]"
267784,7451,7,1
267785,7451,8,1
267786,7451,9,1
267787,7451,10,6000
267788,7452,2,本 (Book)
267789,7452,1,炎 (Flame)
267790,7452,3,None
267791,7452,4,Character
267792,7452,5,Red
267793,7452,6,\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1) Rest 1 of your <<Flame>> Characters] This gains +3000 Power for the rest of this turn.
267794,7452,7,1
267795,7452,8,1
267796,7452,9,1
267797,7452,10,6500
267798,7453,2,メイド (Maid)
267799,7453,1,炎 (Flame)
267800,7453,3,Soul
267801,7453,4,Character
267802,7453,5,Red
267803,7453,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have another Character with ""Shana"" in name, this gains +1500 Power."
267804,7453,7,1
267805,7453,8,1
267806,7453,9,2
267807,7453,10,7500
267808,7454,2,武器 (Weapon)
267809,7454,1,炎 (Flame)
267810,7454,3,Soul
267811,7454,4,Character
267812,7454,5,Red
267813,7454,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b EXPERIENCE \b0 If the sum of Levels of cards in your Level Zone is 3 or higher, this gains +1000 Power and ""\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from hand to the Waiting Room]"".\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, if ""To the New World"" is in the Climax Zone, you may choose a Character in your Waiting Room and return it to your hand."
267814,7454,7,2
267815,7454,8,2
267816,7454,9,2
267817,7454,10,7500
267818,7455,2,武器 (Weapon)
267819,7455,1,炎 (Flame)
267820,7455,3,Soul
267821,7455,4,Character
267822,7455,5,Red
267823,7455,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 Character Opposite this gets -1 Soul.\line\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b EXPERIENCE \b0 If the sum of Levels of cards in your Level Zone is 5 or higher, this gains +1000 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] When this attacks, if ""Clashed Feelings"" is in the Climax Zone, you may pay cost. If so, Deal 1 Damage to your Opponent, and this gains +3000 Power for the rest of this turn. (Damage Cancel may occur)"
267824,7455,7,2
267825,7455,8,2
267826,7455,9,3
267827,7455,10,10000
267828,7456,2,武器 (Weapon)
267829,7456,1,炎 (Flame)
267830,7456,3,None
267831,7456,4,Character
267832,7456,5,Red
267833,7456,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b SUPPORT \b0 Characters in front of this gain +500 Power.
267834,7456,7,0
267835,7456,8,1
267836,7456,9,0
267837,7456,10,1000
267838,7457,2,メイド (Maid)
267839,7457,1,炎 (Flame)
267840,7457,3,None
267841,7457,4,Character
267842,7457,5,Red
267843,7457,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 This ability may be activated played up to once per turn. When you use an \b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 ability, choose 1 of your <<Flame>> Characters. That Character gains +1000 Power for the rest of this turn."
267844,7457,7,0
267845,7457,8,1
267846,7457,9,0
267847,7457,10,1500
267848,7458,2,神器 (Relics)
267849,7458,1,炎 (Flame)
267850,7458,3,None
267851,7458,4,Character
267852,7458,5,Red
267853,7458,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this becomes Reversed in battle, choose 1 of your <<Flame>> Characters. That Character gains +1000 Power for the rest of this turn."
267854,7458,7,0
267855,7458,8,1
267856,7458,9,0
267857,7458,10,2500
267858,7459,2,武器 (Weapon)
267859,7459,1,炎 (Flame)
267860,7459,3,None
267861,7459,4,Character
267862,7459,5,Red
267863,7459,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have 2 or fewer other <<Flame>> Characters, this does not Stand during your Stand Phase."
267864,7459,7,0
267865,7459,8,1
267866,7459,9,0
267867,7459,10,4000
267868,7460,2,神器 (Relics)
267869,7460,1,炎 (Flame)
267870,7460,3,None
267871,7460,4,Character
267872,7460,5,Red
267873,7460,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, this gains +1500 Power for the rest of this turn."
267874,7460,7,0
267875,7460,8,1
267876,7460,9,1
267877,7460,10,5000
267878,7461,2,武器 (Weapon)
267879,7461,1,炎 (Flame)
267880,7461,3,None
267881,7461,4,Character
267882,7461,5,Red
267883,7461,6,--None--
267884,7461,7,0
267885,7461,8,1
267886,7461,9,1
267887,7461,10,5500
267888,7462,2,武器 (Weapon)
267889,7462,1,炎 (Flame)
267890,7462,3,None
267891,7462,4,Character
267892,7462,5,Red
267893,7462,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, Rest 1 of your Standing <<Flame>> Characters."
267894,7462,7,0
267895,7462,8,1
267896,7462,9,1
267897,7462,10,6000
267898,7463,2,神器 (Relics)
267899,7463,1,炎 (Flame)
267900,7463,3,Soul
267901,7463,4,Character
267902,7463,5,Red
267903,7463,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b SUPPORT \b0 All your Characters in front of this gain +500 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 This ability may be activated up to once per turn. When another of your <<Flame>> Characters becomes Reversed in battle, choose 1 of your Characters. That Character gains +1500 Power for the rest of this turn."
267904,7463,7,1
267905,7463,8,1
267906,7463,9,1
267907,7463,10,3000
267908,7464,2,神器 (Relics)
267909,7464,1,炎 (Flame)
267910,7464,3,None
267911,7464,4,Character
267912,7464,5,Red
267913,7464,6,--None--
267914,7464,7,1
267915,7464,8,1
267916,7464,9,1
267917,7464,10,7000
267918,7465,2,武器 (Weapon)
267919,7465,1,炎 (Flame)
267920,7465,3,Soul
267921,7465,4,Character
267922,7465,5,Red
267923,7465,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When another of your <<Flame>> Characters attack, this gains +1000 Power for the rest of this turn."
267924,7465,7,1
267925,7465,8,1
267926,7465,9,2
267927,7465,10,8000
267928,7466,2,神器 (Relics)
267929,7466,1,炎 (Flame)
267930,7466,3,Soul
267931,7466,4,Character
267932,7466,5,Red
267933,7466,6,"\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] This gains +X Power for the rest of this turn, where X = 500 times the X of your <<Flame>> Characters."
267934,7466,7,1
267935,7466,8,1
267936,7466,9,2
267937,7466,10,8000
267938,7467,2,None
267939,7467,1,None
267940,7467,3,Gate
267941,7467,4,Climax
267942,7467,5,Red
267943,7467,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your Characters gain +1000 Power and +1 Soul.
267944,7467,7,0
267945,7467,8,0
267946,7467,9,0
267947,7467,10,0
267948,7468,2,None
267949,7468,1,None
267950,7468,3,2 Soul
267951,7468,4,Climax
267952,7468,5,Red
267953,7468,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Climax Zone, put the top card of your Deck in Bag, and all your Characters gain +1 Soul for the rest of this turn."
267954,7468,7,0
267955,7468,8,0
267956,7468,9,0
267957,7468,10,0
267958,7469,2,巫女 (Miko)
267959,7469,1,炎 (Flame)
267960,7469,3,None
267961,7469,4,Character
267962,7469,5,Blue
267963,7469,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b EXPERIENCE \b0 If the sum of Levels of cards in your Level Zone is 5 or higher, this gains ""\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 This ability may be played up to once per turn. When you use an \b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 ability, choose 1 of your Characters. That Character gains +1500 Power for the rest of this turn""\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(2) Rest this] Book a card."
267964,7469,7,0
267965,7469,8,1
267966,7469,9,0
267967,7469,10,1000
267968,7470,2,None
267969,7470,1,炎 (Flame)
267970,7470,3,None
267971,7470,4,Character
267972,7470,5,Blue
267973,7470,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b SUPPORT \b0 All your Characters in front of this gain ""\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from your hand to the Waiting Room]"".\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] Book a card, and discard a card from your hand to the Waitng Room."
267974,7470,7,0
267975,7470,8,1
267976,7470,9,1
267977,7470,10,3000
267978,7471,2,蛇 (Snake)
267979,7471,1,炎 (Flame)
267980,7471,3,Soul
267981,7471,4,Character
267982,7471,5,Blue
267983,7471,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 You cannot play this card from your hand unless you hae ""'Priestess' Hecate"", ""'General' Sydonay"", and ""'Strategist' Bel Peol"".\line\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your other <<Flame>> Characters gain +1000 Power."
267984,7471,7,2
267985,7471,8,2
267986,7471,9,2
267987,7471,10,10000
267988,7472,2,巫女 (Miko)
267989,7472,1,炎 (Flame)
267990,7472,3,Soul
267991,7472,4,Character
267992,7472,5,Blue
267993,7472,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage or via \b CHANGE \b0 to the Stage, you may put the top card of your Clock in the Waiting Room.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] When ""Until the Next Time Wishes Come to Fruitation"" is placed in your Climax Zone, you may pay cost. If so, draw a card, put the top card of your Clock in the Waiting Room, and at the beginning of your Encore Step, put this in Bag."
267994,7472,7,2
267995,7472,8,2
267996,7472,9,3
267997,7472,10,10000
267998,7473,2,タバコ (Tobacco)
267999,7473,1,炎 (Flame)
268000,7473,3,None
268001,7473,4,Character
268002,7473,5,Blue
268003,7473,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have another Character with ""Hecate"" in name, this gains +1500 Power."
268004,7473,7,0
268005,7473,8,1
268006,7473,9,0
268007,7473,10,2000
268008,7474,2,蛇 (Snake)
268009,7474,1,炎 (Flame)
268010,7474,3,None
268011,7474,4,Character
268012,7474,5,Blue
268013,7474,6,--None--
268014,7474,7,0
268015,7474,8,1
268016,7474,9,0
268017,7474,10,3000
268018,7475,2,蛇 (Snake)
268019,7475,1,炎 (Flame)
268020,7475,3,None
268021,7475,4,Character
268022,7475,5,Blue
268023,7475,6,\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from your hand to the Waiting Room]
268024,7475,7,1
268025,7475,8,1
268026,7475,9,1
268027,7475,10,6500
268028,7476,2,眼帯 (Eye Patch)
268029,7476,1,炎 (Flame)
268030,7476,3,Soul
268031,7476,4,Character
268032,7476,5,Blue
268033,7476,6,"\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Counter] \b SUPPORT 3000, Level 2 \b0 [(1) Discard this card from your hand]"
268034,7476,7,1
268035,7476,8,1
268036,7476,9,2
268037,7476,10,2500
268038,7477,2,巫女 (Miko)
268039,7477,1,炎 (Flame)
268040,7477,3,Soul
268041,7477,4,Character
268042,7477,5,Blue
268043,7477,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [(2) Discard a card from your hand, Put this in Waiting Room] At the beginning of your Climax Phase, you may pay cost. If so, choose a ""Hecate, Divine Summoning"" in your Waiting Room and put it in the Slot this was in."
268044,7477,7,1
268045,7477,8,1
268046,7477,9,2
268047,7477,10,8000
268048,7478,2,武器 (Weapon)
268049,7478,1,炎 (Flame)
268050,7478,3,Soul
268051,7478,4,Character
268052,7478,5,Blue
268053,7478,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, this gains +X Power for the rest of this turn. X = 500 times # of your <<Flame>> Characters."
268054,7478,7,1
268055,7478,8,1
268056,7478,9,2
268057,7478,10,8000
268058,7479,2,None
268059,7479,1,None
268060,7479,3,2 Soul
268061,7479,4,Climax
268062,7479,5,Blue
268063,7479,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the rest of this turn."
268064,7479,7,0
268065,7479,8,0
268066,7479,9,0
268067,7479,10,0
268068,7480,2,None
268069,7480,1,SOS団 (SOS Brigade)
268070,7480,3,None
268071,7480,4,Character
268072,7480,5,Yellow
268073,7480,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1) Put a <<Brigade Chief>> Character from the Stage to the Clock] When this is placed from hand to the Stage, you may pay cost. If so, search your Deck for up to 1 ""Normal Haruhi"" and put it in any Slot on the Stage. Shuffle your Deck."
268074,7480,7,0
268075,7480,8,1
268076,7480,9,0
268077,7480,10,2500
268078,7481,2,SOS団 (SOS Brigade)
268079,7481,1,団長 (Brigade Chief)
268080,7481,3,Soul
268081,7481,4,Character
268082,7481,5,Yellow
268083,7481,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(5)] This ability may be played up to once per turn. When the Battle Opponent of this becomes Reversed, if your have 4 or more other <<SOS Brigade>> Characters in play, you may pay cost. If so, Stand this.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is being Front Attacked, look at the top card of your Deck. Put it either on top of the Deck or in the Waiting Room."
268084,7481,7,2
268085,7481,8,2
268086,7481,9,3
268087,7481,10,10000
268088,7482,2,None
268089,7482,1,動物 (Animal)
268090,7482,3,None
268091,7482,4,Character
268092,7482,5,Yellow
268093,7482,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b BOND \b0/""Normal Kyon"" [Put the top card of your Deck in your Clock]\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CONCENTRATION \b0 [(1)] Reveal the top 4 cards of your Deck and put them in the Waiting Room. For each Climax card revealed this way, choose 1 of your Characters with ""Kyon"" in the name. That Character gains +1 Soul for the rest of this turn."
268094,7482,7,0
268095,7482,8,1
268096,7482,9,0
268097,7482,10,500
268098,7483,2,SOS団 (SOS Brigade)
268099,7483,1,超能力 (ESP)
268100,7483,3,None
268101,7483,4,Character
268102,7483,5,Yellow
268103,7483,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b SUPPORT \b0 All your Characters in front of this gain +1000 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Discard a card from hand to Waiting Room] When your Characters' Trigger Check reveals a Climax, if it has a Whirlwind Trigger, you may pay cost. If so, search your Deck for up to 1 <<SOS Brigade>> Character, reveal, and put it to hand. Shuffle your Deck."
268104,7483,7,0
268105,7483,8,1
268106,7483,9,1
268107,7483,10,2500
268108,7484,2,SOS団 (SOS Brigade)
268109,7484,1,団長 (Brigade Chief)
268110,7484,3,Soul
268111,7484,4,Character
268112,7484,5,Yellow
268113,7484,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 At the beginning of your Encore Step, if ""Good News from Haruhi Suzumiya"" is in the Climax Zone, you may send this to Memory. If so, at the beginning of your next Book Phase, choose a ""Haruhi & Kyon, Observable Trust"" in your Memory and put it in any Slot on stage. That Character gains +3000 Power for that turn."
268114,7484,7,1
268115,7484,8,1
268116,7484,9,1
268117,7484,10,5500
268118,7485,2,None
268119,7485,1,SOS団 (SOS Brigade)
268120,7485,3,Soul
268121,7485,4,Character
268122,7485,5,Yellow
268123,7485,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, if ""sleeping beauty_"" is in the Climax Zone, search your Deck for up to 1 <<SOS Brigade>> Character, reveal it, and put it in your hand. Shuffle your Deck."
268124,7485,7,1
268125,7485,8,1
268126,7485,9,2
268127,7485,10,8000
268128,7486,2,SOS団 (SOS Brigade)
268129,7486,1,和服 (Yukata)
268130,7486,3,Soul
268131,7486,4,Character
268132,7486,5,Yellow
268133,7486,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have 3 or more Characters with either <<SOS Brigade>> or <<Yukata>> in play, this gains +1000 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from hand to the Waiting Room]"
268134,7486,7,2
268135,7486,8,2
268136,7486,9,2
268137,7486,10,7500
268138,7487,2,None
268139,7487,1,メイド (Maid)
268140,7487,3,None
268141,7487,4,Character
268142,7487,5,Yellow
268143,7487,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your other <<Maid>> Characters gain +500 Power.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Rest this] Choose 1 of your <<Maid>> Characters. That Character gains +1000 Power for the rest of this turn.
268144,7487,7,0
268145,7487,8,1
268146,7487,9,1
268147,7487,10,3000
268148,7488,2,水着 (Swimsuit)
268149,7488,1,動物 (Animal)
268150,7488,3,None
268151,7488,4,Character
268152,7488,5,Yellow
268153,7488,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, this gains +1500 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from hand to the Waiting Room]"
268154,7488,7,0
268155,7488,8,1
268156,7488,9,1
268157,7488,10,4500
268158,7489,2,SOS団 (SOS Brigade)
268159,7489,1,メカ (Mecha)
268160,7489,3,Soul
268161,7489,4,Character
268162,7489,5,Yellow
268163,7489,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [Put this in the Clock Zone] At the beginning of your Encore Step, if this is Rested, you may pay cost. If so, choose a ""Normal Kyon"" in your Waiting Room and put it in the Slot this was in."
268164,7489,7,1
268165,7489,8,1
268166,7489,9,1
268167,7489,10,5000
268168,7490,2,SOS団 (SOS Brigade)
268169,7490,1,超能力 (ESP)
268170,7490,3,Soul
268171,7490,4,Character
268172,7490,5,Yellow
268173,7490,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 During your turn, for each other <<SOS Brigade>> Character you have, this gains +500 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, if ""Closed Space"" is in the Climax Zone, you may choose an Opponent's Character and return it to the hand."
268174,7490,7,2
268175,7490,8,2
268176,7490,9,2
268177,7490,10,8000
268178,7491,2,超能力 (ESP)
268179,7491,1,宇宙人 (Alien)
268180,7491,3,Soul
268181,7491,4,Character
268182,7491,5,Yellow
268183,7491,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Discard a card from hand to the Waiting Room] When you use \b SUPPORT \b0 on this, you may pay cost. If so, choose up to 2 cards in your Opponent's Waiting Room and put them on top of the Deck. Shuffle that Deck.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Counter] \b SUPPORT 2500, Level 2 \b0 [(1) Discard this card from hand to the Waiting Room]"
268184,7491,7,1
268185,7491,8,1
268186,7491,9,2
268187,7491,10,2500
268188,7492,2,None
268189,7492,1,None
268190,7492,3,None
268191,7492,4,Character
268192,7492,5,Yellow
268193,7492,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ALARM \b0 If this is on top of your Clock, all your Characters with no traits gain ""\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] When the Battle Opponent of this becomes Reversed, you may pay cost. If so, search your Deck for up to 1 Character with no traits, reveal it, and put it in your hand. Shuffle your Deck""."
268194,7492,7,0
268195,7492,8,1
268196,7492,9,0
268197,7492,10,500
268198,7493,2,SOS団 (SOS Brigade)
268199,7493,1,本 (Book)
268200,7493,3,None
268201,7493,4,Character
268202,7493,5,Yellow
268203,7493,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your other Characters gain +500 Power during your turn.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When your Opponent uses \b CONCENTRATION \b0 and as a result at least 1 Climax card was placed to the Waiting Room, choose 1 of your Characters. That Character gains +2000 Power for the rest of this turn."
268204,7493,7,0
268205,7493,8,1
268206,7493,9,0
268207,7493,10,1000
268208,7494,2,本 (Book)
268209,7494,1,超能力 (ESP)
268210,7494,3,None
268211,7494,4,Character
268212,7494,5,Yellow
268213,7494,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have another <<Brigade Chief>> Character, this gains +2000 Power."
268214,7494,7,0
268215,7494,8,1
268216,7494,9,0
268217,7494,10,1500
268218,7495,2,None
268219,7495,1,None
268220,7495,3,None
268221,7495,4,Character
268222,7495,5,Yellow
268223,7495,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 This gains +1000 Power during your turn.
268224,7495,7,0
268225,7495,8,1
268226,7495,9,0
268227,7495,10,2500
268228,7496,2,SOS団 (SOS Brigade)
268229,7496,1,時間 (Time)
268230,7496,3,None
268231,7496,4,Character
268232,7496,5,Yellow
268233,7496,6,--None--
268234,7496,7,0
268235,7496,8,1
268236,7496,9,0
268237,7496,10,3000
268238,7497,2,None
268239,7497,1,執事 (Butler)
